2024/03/05 00:26:12 loading corpus...
2024/03/05 00:26:12 successfully loaded corpus with 0 records...
2024/03/05 00:26:12 seed directory /home/am6215/syzkaller-alex/workdirs/workdir_eeb2fb00a8c1bb0e1b00714d50372d7494029392/seeds exists
2024/03/05 00:26:12 Read seed : reproducer_1
2024/03/05 00:26:12 Read seed : reproducer_2
2024/03/05 00:26:12 serving http on http://127.0.0.1:56744
2024/03/05 00:26:12 serving rpc on tcp://[::]:42959
2024/03/05 00:26:12 booting test machines...
2024/03/05 00:26:12 wait for the connection from test machine...
2024/03/05 00:27:09 machine check:
2024/03/05 00:27:09 syscalls                : 3873/4501
2024/03/05 00:27:09 code coverage           : enabled
2024/03/05 00:27:09 comparison tracing      : enabled
2024/03/05 00:27:09 extra coverage          : enabled
2024/03/05 00:27:09 delay kcov mmap         : mmap returned an invalid pointer
2024/03/05 00:27:09 setuid sandbox          : enabled
2024/03/05 00:27:09 namespace sandbox       : enabled
2024/03/05 00:27:09 Android sandbox         : /sys/fs/selinux/policy does not exist
2024/03/05 00:27:09 fault injection         : enabled
2024/03/05 00:27:09 leak checking           : CONFIG_DEBUG_KMEMLEAK is not enabled
2024/03/05 00:27:09 net packet injection    : enabled
2024/03/05 00:27:09 net device setup        : enabled
2024/03/05 00:27:09 concurrency sanitizer   : /sys/kernel/debug/kcsan does not exist
2024/03/05 00:27:09 devlink PCI setup       : PCI device 0000:00:10.0 is not available
2024/03/05 00:27:09 NIC VF setup            : PCI device 0000:00:11.0 is not available
2024/03/05 00:27:09 USB emulation           : enabled
2024/03/05 00:27:09 hci packet injection    : enabled
2024/03/05 00:27:09 wifi device emulation   : enabled
2024/03/05 00:27:09 802.15.4 emulation      : enabled
2024/03/05 00:27:09 swap file               : enabled
2024/03/05 00:27:09 corpus                  : 0 (deleted 0 broken)
2024/03/05 00:27:09 seeds                   : 2/2
2024/03/05 00:27:12 VMs 1, executed 0, cover 0, signal 0/0, crashes 0, repro 0, triageQLen 0
2024/03/05 00:30:12 VMs 4, executed 25037, cover 19206, signal 23989/41714, crashes 0, repro 0, triageQLen 0
2024/03/05 00:30:22 VMs 4, executed 26098, cover 19561, signal 24638/42501, crashes 0, repro 0, triageQLen 0
2024/03/05 00:30:32 VMs 4, executed 27490, cover 19766, signal 24950/43449, crashes 0, repro 0, triageQLen 0
2024/03/05 00:30:42 VMs 4, executed 29088, cover 20249, signal 25595/44118, crashes 0, repro 0, triageQLen 0
2024/03/05 00:30:52 VMs 4, executed 30354, cover 20631, signal 26122/44536, crashes 0, repro 0, triageQLen 0
2024/03/05 00:31:02 VMs 4, executed 31899, cover 21013, signal 26675/45867, crashes 0, repro 0, triageQLen 0
2024/03/05 00:31:12 VMs 4, executed 33561, cover 21933, signal 27989/49401, crashes 0, repro 0, triageQLen 0
2024/03/05 00:31:22 VMs 4, executed 34905, cover 22909, signal 28509/50318, crashes 0, repro 0, triageQLen 0
2024/03/05 00:31:32 VMs 4, executed 36673, cover 24145, signal 30214/51232, crashes 0, repro 0, triageQLen 0
2024/03/05 00:31:42 VMs 4, executed 38510, cover 26060, signal 32698/52852, crashes 0, repro 0, triageQLen 0
2024/03/05 00:31:52 VMs 4, executed 40076, cover 26958, signal 33941/52996, crashes 0, repro 0, triageQLen 0
2024/03/05 00:32:02 VMs 4, executed 41999, cover 27345, signal 34570/53343, crashes 0, repro 0, triageQLen 0
2024/03/05 00:32:12 VMs 4, executed 44019, cover 27819, signal 35285/53729, crashes 0, repro 0, triageQLen 0
2024/03/05 00:32:22 VMs 4, executed 45350, cover 28132, signal 35774/54785, crashes 0, repro 0, triageQLen 0
2024/03/05 00:32:32 VMs 4, executed 46717, cover 28205, signal 35917/56551, crashes 0, repro 0, triageQLen 0
2024/03/05 00:32:42 VMs 4, executed 47890, cover 28287, signal 36122/59111, crashes 0, repro 0, triageQLen 0
2024/03/05 00:32:52 VMs 4, executed 48921, cover 28422, signal 36351/60025, crashes 0, repro 0, triageQLen 0
2024/03/05 00:33:02 VMs 4, executed 50284, cover 28538, signal 36507/61442, crashes 0, repro 0, triageQLen 0
2024/03/05 00:33:12 VMs 4, executed 51345, cover 28560, signal 36538/66370, crashes 0, repro 0, triageQLen 0
2024/03/05 00:33:22 VMs 4, executed 52357, cover 28649, signal 36655/67810, crashes 0, repro 0, triageQLen 0
2024/03/05 00:33:32 VMs 4, executed 53529, cover 29114, signal 37216/69837, crashes 0, repro 0, triageQLen 0
2024/03/05 00:33:42 VMs 4, executed 54619, cover 29367, signal 37535/70625, crashes 0, repro 0, triageQLen 0
2024/03/05 00:33:52 VMs 4, executed 55819, cover 30045, signal 38478/70934, crashes 0, repro 0, triageQLen 0
2024/03/05 00:34:02 VMs 4, executed 57122, cover 31842, signal 40625/71545, crashes 0, repro 0, triageQLen 0
2024/03/05 00:34:12 VMs 4, executed 58399, cover 34500, signal 44198/71720, crashes 0, repro 0, triageQLen 0
2024/03/05 00:34:22 VMs 4, executed 59573, cover 34813, signal 44701/71837, crashes 0, repro 0, triageQLen 0
2024/03/05 00:34:32 VMs 4, executed 60916, cover 35213, signal 45530/72331, crashes 0, repro 0, triageQLen 0
2024/03/05 00:34:42 VMs 4, executed 62016, cover 36278, signal 46972/72688, crashes 0, repro 0, triageQLen 0
2024/03/05 00:34:52 VMs 4, executed 62918, cover 36874, signal 47732/73789, crashes 0, repro 0, triageQLen 0
2024/03/05 00:35:02 VMs 4, executed 64117, cover 37585, signal 48670/77011, crashes 0, repro 0, triageQLen 0
2024/03/05 00:35:12 VMs 4, executed 65081, cover 41234, signal 53495/77855, crashes 0, repro 0, triageQLen 0
2024/03/05 00:35:22 VMs 4, executed 65998, cover 41735, signal 54094/78222, crashes 0, repro 0, triageQLen 0
2024/03/05 00:35:32 VMs 4, executed 66790, cover 41878, signal 54304/78630, crashes 0, repro 0, triageQLen 0
2024/03/05 00:35:42 VMs 4, executed 67333, cover 42089, signal 54603/78780, crashes 0, repro 0, triageQLen 0
2024/03/05 00:35:52 VMs 4, executed 67937, cover 42278, signal 54933/78926, crashes 0, repro 0, triageQLen 0
2024/03/05 00:36:02 VMs 4, executed 68568, cover 42306, signal 54994/79237, crashes 0, repro 0, triageQLen 0
2024/03/05 00:36:12 VMs 4, executed 69041, cover 42590, signal 55349/79328, crashes 0, repro 0, triageQLen 0
2024/03/05 00:36:22 VMs 4, executed 69531, cover 43417, signal 56328/79416, crashes 0, repro 0, triageQLen 0
2024/03/05 00:36:32 VMs 4, executed 70145, cover 43500, signal 56467/79496, crashes 0, repro 0, triageQLen 0
2024/03/05 00:36:33 vm-3: crash: lost connection to test machine [suppressed]
2024/03/05 00:36:42 VMs 3, executed 70677, cover 43987, signal 57094/79987, crashes 1, repro 0, triageQLen 0
2024/03/05 00:36:52 VMs 3, executed 71178, cover 44029, signal 57165/80049, crashes 1, repro 0, triageQLen 0
2024/03/05 00:37:02 VMs 3, executed 71836, cover 44095, signal 57272/80108, crashes 1, repro 0, triageQLen 0
2024/03/05 00:37:12 VMs 3, executed 72344, cover 44231, signal 57458/80188, crashes 1, repro 0, triageQLen 0
2024/03/05 00:37:22 VMs 3, executed 72813, cover 44246, signal 57518/80221, crashes 1, repro 0, triageQLen 0
2024/03/05 00:37:32 VMs 3, executed 73396, cover 44353, signal 57697/80269, crashes 1, repro 0, triageQLen 0
2024/03/05 00:37:42 VMs 3, executed 74054, cover 44511, signal 57960/80331, crashes 1, repro 0, triageQLen 0
2024/03/05 00:37:52 VMs 4, executed 74616, cover 44710, signal 58231/80578, crashes 1, repro 0, triageQLen 0
2024/03/05 00:38:02 VMs 4, executed 75340, cover 44745, signal 58294/80646, crashes 1, repro 0, triageQLen 0
2024/03/05 00:38:12 VMs 4, executed 75993, cover 44808, signal 58411/80858, crashes 1, repro 0, triageQLen 0
2024/03/05 00:38:19 [ERROR] failed to symbolize report: failed to start scripts/get_maintainer.pl [scripts/get_maintainer.pl --git-min-percent=15 -f net/mac80211/sta_info.c]: fork/exec scripts/get_maintainer.pl: no such file or directory
2024/03/05 00:38:19 vm-3: crash: BUG: sleeping function called from invalid context in sta_info_move_state
2024/03/05 00:38:19 vm-0: running for 11m16.900391787s, restarting
2024/03/05 00:38:19 vm-1: running for 10m59.906938594s, restarting
2024/03/05 00:38:20 loop: starting repro of 'BUG: sleeping function called from invalid context in sta_info_move_state' on instances [3 0 1]
2024/03/05 00:38:21 reproducing crash 'BUG: sleeping function called from invalid context in sta_info_move_state': 531 programs, 3 VMs, timeouts [15s 1m40s 6m0s]
2024/03/05 00:38:22 VMs 1, executed 76659, cover 44889, signal 58680/81088, crashes 2, repro 1, triageQLen 0
2024/03/05 00:38:32 VMs 1, executed 76699, cover 44889, signal 58682/81093, crashes 2, repro 1, triageQLen 0
2024/03/05 00:38:42 VMs 1, executed 76756, cover 44889, signal 58687/81100, crashes 2, repro 1, triageQLen 0
2024/03/05 00:38:52 VMs 1, executed 76799, cover 44889, signal 58696/81113, crashes 2, repro 1, triageQLen 0
2024/03/05 00:39:02 VMs 1, executed 76836, cover 44890, signal 58704/81126, crashes 2, repro 1, triageQLen 0
2024/03/05 00:39:12 VMs 1, executed 76884, cover 44890, signal 58709/81132, crashes 2, repro 1, triageQLen 0
2024/03/05 00:39:22 VMs 1, executed 76884, cover 44894, signal 58737/81132, crashes 2, repro 1, triageQLen 0
2024/03/05 00:39:32 VMs 1, executed 76940, cover 44894, signal 58737/81140, crashes 2, repro 1, triageQLen 0
2024/03/05 00:39:42 VMs 1, executed 76990, cover 44905, signal 58770/81151, crashes 2, repro 1, triageQLen 0
2024/03/05 00:39:52 VMs 1, executed 77043, cover 44905, signal 58772/81160, crashes 2, repro 1, triageQLen 0
2024/03/05 00:40:02 VMs 1, executed 77093, cover 44906, signal 58775/81186, crashes 2, repro 1, triageQLen 0
2024/03/05 00:40:03 reproducing crash 'BUG: sleeping function called from invalid context in sta_info_move_state': failed to symbolize report: failed to start scripts/get_maintainer.pl [scripts/get_maintainer.pl --git-min-percent=15 -f net/mac80211/sta_info.c]: fork/exec scripts/get_maintainer.pl: no such file or directory
2024/03/05 00:40:12 VMs 1, executed 77149, cover 44906, signal 58778/81188, crashes 2, repro 1, triageQLen 0
2024/03/05 00:40:22 VMs 1, executed 77149, cover 44906, signal 58778/81188, crashes 2, repro 1, triageQLen 0
2024/03/05 00:40:32 VMs 1, executed 77197, cover 44906, signal 58778/81192, crashes 2, repro 1, triageQLen 0
2024/03/05 00:40:42 VMs 1, executed 77247, cover 44906, signal 58785/81198, crashes 2, repro 1, triageQLen 0
2024/03/05 00:40:52 VMs 1, executed 77314, cover 44906, signal 58785/81206, crashes 2, repro 1, triageQLen 0
2024/03/05 00:41:02 VMs 1, executed 77364, cover 44906, signal 58785/81219, crashes 2, repro 1, triageQLen 0
2024/03/05 00:41:09 reproducing crash 'BUG: sleeping function called from invalid context in sta_info_move_state': failed to symbolize report: failed to start scripts/get_maintainer.pl [scripts/get_maintainer.pl --git-min-percent=15 -f net/mac80211/sta_info.c]: fork/exec scripts/get_maintainer.pl: no such file or directory
2024/03/05 00:41:12 VMs 1, executed 77414, cover 44906, signal 58785/81229, crashes 2, repro 1, triageQLen 0
2024/03/05 00:41:22 VMs 1, executed 77414, cover 44906, signal 58785/81229, crashes 2, repro 1, triageQLen 0
2024/03/05 00:41:32 VMs 1, executed 77465, cover 44929, signal 58809/81240, crashes 2, repro 1, triageQLen 0
2024/03/05 00:41:32 reproducing crash 'BUG: sleeping function called from invalid context in sta_info_move_state': failed to symbolize report: failed to start scripts/get_maintainer.pl [scripts/get_maintainer.pl --git-min-percent=15 -f net/mac80211/sta_info.c]: fork/exec scripts/get_maintainer.pl: no such file or directory
2024/03/05 00:41:42 VMs 1, executed 77515, cover 44929, signal 58875/81257, crashes 2, repro 1, triageQLen 0
2024/03/05 00:41:52 VMs 1, executed 77563, cover 44929, signal 58875/81265, crashes 2, repro 1, triageQLen 0
2024/03/05 00:42:02 VMs 1, executed 77619, cover 44933, signal 58894/81272, crashes 2, repro 1, triageQLen 0
2024/03/05 00:42:12 VMs 1, executed 77669, cover 45003, signal 58990/81283, crashes 2, repro 1, triageQLen 0
2024/03/05 00:42:22 VMs 1, executed 77669, cover 45003, signal 58999/81283, crashes 2, repro 1, triageQLen 0
2024/03/05 00:42:32 VMs 1, executed 77719, cover 45003, signal 59004/81287, crashes 2, repro 1, triageQLen 0
2024/03/05 00:42:42 VMs 1, executed 77768, cover 45003, signal 59004/81288, crashes 2, repro 1, triageQLen 0
2024/03/05 00:42:52 VMs 1, executed 77815, cover 45003, signal 59004/81288, crashes 2, repro 1, triageQLen 0
2024/03/05 00:43:02 VMs 1, executed 77861, cover 45003, signal 59004/81289, crashes 2, repro 1, triageQLen 0
2024/03/05 00:43:12 VMs 1, executed 77910, cover 45003, signal 59008/81294, crashes 2, repro 1, triageQLen 0
2024/03/05 00:43:22 VMs 1, executed 77910, cover 45003, signal 59008/81294, crashes 2, repro 1, triageQLen 0
2024/03/05 00:43:32 VMs 1, executed 77959, cover 45003, signal 59008/81294, crashes 2, repro 1, triageQLen 0
2024/03/05 00:43:42 VMs 1, executed 78010, cover 45003, signal 59008/81294, crashes 2, repro 1, triageQLen 0
2024/03/05 00:43:52 VMs 1, executed 78059, cover 45003, signal 59008/81294, crashes 2, repro 1, triageQLen 0
2024/03/05 00:44:02 VMs 1, executed 78106, cover 45003, signal 59008/81294, crashes 2, repro 1, triageQLen 0
2024/03/05 00:44:12 VMs 1, executed 78157, cover 45003, signal 59008/81294, crashes 2, repro 1, triageQLen 0
2024/03/05 00:44:22 VMs 1, executed 78157, cover 45003, signal 59008/81294, crashes 2, repro 1, triageQLen 0
2024/03/05 00:44:32 VMs 1, executed 78207, cover 45003, signal 59008/81294, crashes 2, repro 1, triageQLen 0
2024/03/05 00:44:42 VMs 1, executed 78260, cover 45003, signal 59008/81294, crashes 2, repro 1, triageQLen 0
2024/03/05 00:44:51 reproducing crash 'BUG: sleeping function called from invalid context in sta_info_move_state': failed to symbolize report: failed to start scripts/get_maintainer.pl [scripts/get_maintainer.pl --git-min-percent=15 -f net/mac80211/sta_info.c]: fork/exec scripts/get_maintainer.pl: no such file or directory
2024/03/05 00:44:52 VMs 1, executed 78312, cover 45003, signal 59008/81295, crashes 2, repro 1, triageQLen 0
2024/03/05 00:45:02 VMs 1, executed 78359, cover 45003, signal 59008/81296, crashes 2, repro 1, triageQLen 0
2024/03/05 00:45:12 VMs 1, executed 78409, cover 45008, signal 59015/81300, crashes 2, repro 1, triageQLen 0
2024/03/05 00:45:22 VMs 1, executed 78409, cover 45009, signal 59019/81300, crashes 2, repro 1, triageQLen 0
2024/03/05 00:45:32 VMs 1, executed 78601, cover 45082, signal 59131/81309, crashes 2, repro 1, triageQLen 0
2024/03/05 00:45:42 VMs 1, executed 79082, cover 45167, signal 59294/81342, crashes 2, repro 1, triageQLen 0
2024/03/05 00:45:50 reproducing crash 'BUG: sleeping function called from invalid context in sta_info_move_state': failed to symbolize report: failed to start scripts/get_maintainer.pl [scripts/get_maintainer.pl --git-min-percent=15 -f net/mac80211/sta_info.c]: fork/exec scripts/get_maintainer.pl: no such file or directory
2024/03/05 00:45:52 VMs 1, executed 79524, cover 45253, signal 59422/81368, crashes 2, repro 1, triageQLen 0
2024/03/05 00:46:02 VMs 1, executed 80037, cover 45481, signal 59740/81426, crashes 2, repro 1, triageQLen 0
2024/03/05 00:46:12 VMs 1, executed 80310, cover 45521, signal 59806/81448, crashes 2, repro 1, triageQLen 0
2024/03/05 00:46:22 VMs 1, executed 80310, cover 45546, signal 59842/81448, crashes 2, repro 1, triageQLen 0
2024/03/05 00:46:32 VMs 1, executed 80477, cover 45563, signal 59870/81466, crashes 2, repro 1, triageQLen 0
2024/03/05 00:46:42 VMs 1, executed 80606, cover 45629, signal 59970/81475, crashes 2, repro 1, triageQLen 0
2024/03/05 00:46:49 reproducing crash 'BUG: sleeping function called from invalid context in sta_info_move_state': failed to symbolize report: failed to start scripts/get_maintainer.pl [scripts/get_maintainer.pl --git-min-percent=15 -f net/mac80211/sta_info.c]: fork/exec scripts/get_maintainer.pl: no such file or directory
2024/03/05 00:46:52 VMs 1, executed 81012, cover 45811, signal 60231/81564, crashes 2, repro 1, triageQLen 0
2024/03/05 00:47:02 VMs 1, executed 81643, cover 45843, signal 60295/81694, crashes 2, repro 1, triageQLen 0
2024/03/05 00:47:12 VMs 1, executed 82312, cover 46132, signal 60646/81895, crashes 2, repro 1, triageQLen 0
2024/03/05 00:47:22 VMs 1, executed 82312, cover 46264, signal 60840/81895, crashes 2, repro 1, triageQLen 0
2024/03/05 00:47:32 VMs 1, executed 83033, cover 46968, signal 61806/82328, crashes 2, repro 1, triageQLen 0
2024/03/05 00:47:42 VMs 1, executed 83683, cover 47170, signal 62050/82957, crashes 2, repro 1, triageQLen 0
2024/03/05 00:47:52 VMs 1, executed 84423, cover 47395, signal 62398/83125, crashes 2, repro 1, triageQLen 0
2024/03/05 00:48:02 VMs 1, executed 85129, cover 47512, signal 62592/83180, crashes 2, repro 1, triageQLen 0
2024/03/05 00:48:12 VMs 1, executed 85572, cover 47526, signal 62632/83206, crashes 2, repro 1, triageQLen 0
2024/03/05 00:48:18 reproducing crash 'BUG: sleeping function called from invalid context in sta_info_move_state': failed to symbolize report: failed to start scripts/get_maintainer.pl [scripts/get_maintainer.pl --git-min-percent=15 -f net/mac80211/sta_info.c]: fork/exec scripts/get_maintainer.pl: no such file or directory
2024/03/05 00:48:22 VMs 1, executed 85572, cover 47570, signal 62697/83206, crashes 2, repro 1, triageQLen 0
2024/03/05 00:48:32 VMs 1, executed 85994, cover 47587, signal 62720/83241, crashes 2, repro 1, triageQLen 0
2024/03/05 00:48:42 VMs 1, executed 86405, cover 47587, signal 62722/83311, crashes 2, repro 1, triageQLen 0
2024/03/05 00:48:52 VMs 1, executed 87000, cover 47587, signal 62723/83397, crashes 2, repro 1, triageQLen 0
2024/03/05 00:49:02 VMs 1, executed 87736, cover 47657, signal 62841/83501, crashes 2, repro 1, triageQLen 0
2024/03/05 00:49:12 VMs 1, executed 88346, cover 47658, signal 62865/83549, crashes 2, repro 1, triageQLen 0
2024/03/05 00:49:22 VMs 1, executed 88346, cover 47670, signal 62895/83549, crashes 2, repro 1, triageQLen 0
2024/03/05 00:49:32 VMs 1, executed 89000, cover 47688, signal 62927/83594, crashes 2, repro 1, triageQLen 0
2024/03/05 00:49:42 VMs 1, executed 89694, cover 47705, signal 62960/83652, crashes 2, repro 1, triageQLen 0
2024/03/05 00:49:49 reproducing crash 'BUG: sleeping function called from invalid context in sta_info_move_state': failed to symbolize report: failed to start scripts/get_maintainer.pl [scripts/get_maintainer.pl --git-min-percent=15 -f net/mac80211/sta_info.c]: fork/exec scripts/get_maintainer.pl: no such file or directory
2024/03/05 00:49:52 VMs 1, executed 90429, cover 47721, signal 62997/83686, crashes 2, repro 1, triageQLen 0
2024/03/05 00:50:02 VMs 1, executed 90856, cover 47721, signal 62999/83716, crashes 2, repro 1, triageQLen 0
2024/03/05 00:50:12 VMs 1, executed 91278, cover 47724, signal 63009/84055, crashes 2, repro 1, triageQLen 0
2024/03/05 00:50:22 VMs 1, executed 91278, cover 47732, signal 63020/84055, crashes 2, repro 1, triageQLen 0
2024/03/05 00:50:32 VMs 1, executed 91841, cover 47733, signal 63022/84584, crashes 2, repro 1, triageQLen 0
2024/03/05 00:50:42 VMs 1, executed 92569, cover 47802, signal 63157/85028, crashes 2, repro 1, triageQLen 0
2024/03/05 00:50:52 VMs 1, executed 93122, cover 48102, signal 63531/85565, crashes 2, repro 1, triageQLen 0
2024/03/05 00:51:02 VMs 1, executed 93289, cover 48102, signal 63535/85974, crashes 2, repro 1, triageQLen 0
2024/03/05 00:51:12 VMs 1, executed 93429, cover 48107, signal 63543/86107, crashes 2, repro 1, triageQLen 0
2024/03/05 00:51:22 VMs 1, executed 93429, cover 48107, signal 63543/86107, crashes 2, repro 1, triageQLen 0
2024/03/05 00:51:32 VMs 1, executed 93578, cover 48107, signal 63543/86134, crashes 2, repro 1, triageQLen 0
2024/03/05 00:51:42 VMs 1, executed 93728, cover 48107, signal 63543/86194, crashes 2, repro 1, triageQLen 0
2024/03/05 00:51:45 reproducing crash 'BUG: sleeping function called from invalid context in sta_info_move_state': failed to symbolize report: failed to start scripts/get_maintainer.pl [scripts/get_maintainer.pl --git-min-percent=15 -f net/mac80211/sta_info.c]: fork/exec scripts/get_maintainer.pl: no such file or directory
2024/03/05 00:51:52 VMs 1, executed 93896, cover 48107, signal 63543/86218, crashes 2, repro 1, triageQLen 0
2024/03/05 00:52:02 VMs 1, executed 94048, cover 48107, signal 63543/86310, crashes 2, repro 1, triageQLen 0
2024/03/05 00:52:12 VMs 1, executed 94181, cover 48118, signal 63568/86341, crashes 2, repro 1, triageQLen 0
2024/03/05 00:52:15 reproducing crash 'BUG: sleeping function called from invalid context in sta_info_move_state': failed to symbolize report: failed to start scripts/get_maintainer.pl [scripts/get_maintainer.pl --git-min-percent=15 -f net/mac80211/sta_info.c]: fork/exec scripts/get_maintainer.pl: no such file or directory
2024/03/05 00:52:22 VMs 1, executed 94181, cover 48609, signal 64142/86341, crashes 2, repro 1, triageQLen 0
2024/03/05 00:52:32 VMs 1, executed 94294, cover 48724, signal 64335/86387, crashes 2, repro 1, triageQLen 0
2024/03/05 00:52:42 VMs 1, executed 94354, cover 48730, signal 64360/86403, crashes 2, repro 1, triageQLen 0
2024/03/05 00:52:52 VMs 1, executed 94391, cover 48730, signal 64360/86410, crashes 2, repro 1, triageQLen 0
2024/03/05 00:53:02 VMs 1, executed 94430, cover 48730, signal 64360/86419, crashes 2, repro 1, triageQLen 0
2024/03/05 00:53:12 VMs 1, executed 94472, cover 48730, signal 64360/86436, crashes 2, repro 1, triageQLen 0
2024/03/05 00:53:14 reproducing crash 'BUG: sleeping function called from invalid context in sta_info_move_state': failed to symbolize report: failed to start scripts/get_maintainer.pl [scripts/get_maintainer.pl --git-min-percent=15 -f net/mac80211/sta_info.c]: fork/exec scripts/get_maintainer.pl: no such file or directory
2024/03/05 00:53:22 VMs 1, executed 94472, cover 48730, signal 64360/86436, crashes 2, repro 1, triageQLen 0
2024/03/05 00:53:32 VMs 1, executed 94506, cover 48742, signal 64388/86447, crashes 2, repro 1, triageQLen 0
2024/03/05 00:53:42 VMs 1, executed 94540, cover 48745, signal 64410/86459, crashes 2, repro 1, triageQLen 0
2024/03/05 00:53:42 reproducing crash 'BUG: sleeping function called from invalid context in sta_info_move_state': failed to symbolize report: failed to start scripts/get_maintainer.pl [scripts/get_maintainer.pl --git-min-percent=15 -f net/mac80211/sta_info.c]: fork/exec scripts/get_maintainer.pl: no such file or directory
2024/03/05 00:53:52 VMs 1, executed 94582, cover 48745, signal 64410/86466, crashes 2, repro 1, triageQLen 0
2024/03/05 00:54:02 VMs 1, executed 94618, cover 48745, signal 64410/86476, crashes 2, repro 1, triageQLen 0
2024/03/05 00:54:12 VMs 1, executed 94656, cover 48745, signal 64423/86487, crashes 2, repro 1, triageQLen 0
2024/03/05 00:54:22 VMs 1, executed 94656, cover 48747, signal 64442/86487, crashes 2, repro 1, triageQLen 0
2024/03/05 00:54:32 VMs 1, executed 94691, cover 48748, signal 64449/86497, crashes 2, repro 1, triageQLen 0
2024/03/05 00:54:42 VMs 1, executed 94737, cover 48748, signal 64455/86503, crashes 2, repro 1, triageQLen 0
2024/03/05 00:54:52 VMs 1, executed 94780, cover 48748, signal 64464/86513, crashes 2, repro 1, triageQLen 0
2024/03/05 00:55:02 VMs 1, executed 94814, cover 48748, signal 64464/86520, crashes 2, repro 1, triageQLen 0
